File path,File type,SEO relevance,Important SEO strings found,Routes affected,Notes
tests/unit/block-registry.test.ts,.ts,test,"L12: // Mock DB and product data layer — registry imports product-grid which imports | L33: vi.mock(""@/components/product/product-card"", () => ({ | L94: it(""renderBlock throws when props fail propsSchema validation for product-grid (source required)"", async () => { | L97: type: ""product-grid"", | L177: it(""product-grid propsSchema rejects missing source"", () => { | L178: const entry = getBlock(""product-grid""); | L186: it(""product-grid propsSchema accepts valid props with source=featured"", () => { | L187: const entry = getBlock(""product-grid""); | L196: it(""product-grid propsSchema rejects invalid source enum value"", () => { | L197: const entry = getBlock(""product-grid""); | L204: it(""product-grid propsSchema rejects limit out of range"", () => { | L205: const entry = getBlock(""product-grid"");",,243 text lines scanned
tests/unit/block-rich-text.test.ts,.ts,test,,,111 text lines scanned
tests/unit/blocks-how-it-works.test.ts,.ts,test,"L36: // The registry imports product-grid → lib/data/products → db/index.ts, which | L47: vi.mock(""@/components/product/product-card"", () => ({ | L69: title: ""Curate"", | L70: description: | L74: title: ""Authenticate"", | L75: description: | L79: title: ""Deliver"", | L80: description: | L85: describe(""how-it-works block — registration & metadata"", () => { | L106: it(""has a matching editor schema entry"", () => { | L107: const schema = BLOCK_EDITOR_SCHEMAS[""how-it-works""]; | L108: expect(schema).toBeDefined();",,260 text lines scanned
tests/unit/blocks-trust-signals.test.ts,.ts,test,"L18: // The registry imports product-grid → lib/data/products → db/index.ts, which | L35: vi.mock(""@/components/product/product-card"", () => ({ | L64: describe(""trust-signals block — registration & metadata"", () => { | L85: it(""has a matching editor schema entry"", () => { | L86: const schema = BLOCK_EDITOR_SCHEMAS[""trust-signals""]; | L87: expect(schema).toBeDefined(); | L88: expect(schema.fields.stats).toBeDefined();",,224 text lines scanned
tests/unit/blouse-size-chart.test.ts,.ts,test,"L11: import { isBlouseProduct } from ""@/lib/products/product-type""; | L21: it(""falls back to the offered sizes when a product has no valid availableSizes"", () => {",,67 text lines scanned
tests/unit/bulk-edit-collection-tag-routes.test.ts,.ts,test,L78: // Simulate the UI sending N selected product IDs (proves ALL N are forwarded) | L194: // MUTATION PROOF: bulkSetProductTags must be called with ALL 3 product IDs,,276 text lines scanned
tests/unit/bulk-edit-db-queries.test.ts,.ts,test,"L215: // Case 1: updateProductsBatch — WHERE must contain ALL product ids (inArray) | L218: describe(""updateProductsBatch — WHERE clause covers all product ids"", () => { | L219: it(""captures all three product ids in the UPDATE WHERE predicate (mutation proof: single-id WHERE fails this)"", async () => { | L265: // AND all product ids (and() of eq + inArray) | L268: describe(""bulkRemoveProductsFromCollection — WHERE clause has both collectionId guard and all product ids"", () => { | L269: it(""captures collectionId AND both product ids in the DELETE WHERE predicate (mutation proof: dropping collectionId guard fails this)"", async () => { | L307: describe(""bulkAddProductsToCollection — INSERT must include one row per product id"", () => { | L308: it(""inserts one row per product id carrying collectionId (mutation proof: inserting only first id fails this)"", async () => { | L341: // Both product ids must be present | L363: * 1. Fetches current tag rows via db.select() for all product ids (one SELECT) | L364: * 2. For each product: computes next = (current UNION addTagIds) MINUS removeTagIds | L365: * 3. Calls replaceProductTags (delete old + insert new) for each product",,448 text lines scanned
tests/unit/bulk-edit-routes.test.ts,.ts,test,L8: * - Status: updateProductsBatch called with ALL N product IDs (not a subset) | L10: * called with ALL N product IDs | L119: // MUTATION PROOF: updateProductsBatch must be called with ALL 3 product IDs | L282: // MUTATION PROOF: bulkSetProductTags called with all product IDs,,362 text lines scanned
tests/unit/bulk-import-coercion.test.ts,.ts,test,"L10: * because number/boolean strings are coerced before schema validation. | L11: * Without coercion, schema validation would fail (z.number() rejects strings). | L31: vi.mock(""@/db/queries/product-types"", () => ({ | L44: // A product type with number, boolean, and multi-select attributes | L102: metadata: null,",,261 text lines scanned
tests/unit/bulk-import-validation.test.ts,.ts,test,"L5: * are INVALID for their declared product type, using buildTypeZodSchema. | L13: * - Valid row (matching type schema) persists type_id + attributes | L31: vi.mock(""@/db/queries/product-types"", () => ({ | L49: // A product type with a required ""fabric"" text attribute and an optional ""condition"" select | L105: metadata: null,",,276 text lines scanned
tests/unit/cart-reservation-routes.test.ts,.ts,test,"L18: // every product flows through the normal one-of-one reservation path. | L23: vi.mock(""@/db/schema"", () => ({ | L102: it(""atomically reserves an available product and returns a signed token"", async () => { | L188: it(""returns 409 for a sold product"", async () => {",,419 text lines scanned
tests/unit/cart-store.test.ts,.ts,test,,,158 text lines scanned
tests/unit/channel-metrics.test.ts,.ts,test,"L71: import { channelMetrics } from ""@/db/schema"";",,719 text lines scanned
tests/unit/chat-route.test.ts,.ts,test,"L39: vi.mock(""@/lib/ai/tools/product-tools"", () => ({ | L188: it(""allows same-user conversation updates and persists product linkage"", async () => {",,239 text lines scanned
tests/unit/checkout-attempt.test.ts,.ts,test,,,88 text lines scanned
tests/unit/checkout-customer.test.ts,.ts,test,"L24: vi.mock(""@/db/schema"", () => ({ | L57: metadata: {}, | L70: metadata: { source: ""checkout"" }, | L83: metadata: { source: ""checkout"" },",,247 text lines scanned
tests/unit/checkout-estimate.test.ts,.ts,test,,,123 text lines scanned
tests/unit/checkout-idempotency.test.ts,.ts,test,,,177 text lines scanned
tests/unit/client-callback-url.test.ts,.ts,test,,,28 text lines scanned
tests/unit/collections-evaluator.test.ts,.ts,test,"L7: * evaluateRules(rules, product) returns true iff every condition in `rules` | L8: * matches the product (AND semantics). | L11: * type — product.typeSlug === value | L12: * tag — product.tagSlugs includes value | L13: * price-range — product.pricePaise >= min && product.pricePaise <= max | L14: * attribute-equals — product.attributes[key] === value (string comparison) | L34: // Shared fixture product (valid, published, has all fields) | L80: it(""matches when the product has the tag slug"", () => { | L92: it(""does NOT match a tag the product does not have"", () => { | L232: // Edge cases — empty rules and non-matching product | L240: it(""returns false for a product that does NOT match any single condition"", () => {",,273 text lines scanned
tests/unit/collections-render-wiring.test.ts,.ts,test,"L10: * product-grid block (via lib/data/products). This test proves that function: | L15: * collectionId product all render because the resolver returns their ids. | L16: * 4. Excludes a non-matching product (resolver never returns its id). | L22: // db mock — queue-driven select() builder (collection lookup + product rows). | L58: name: `Product ${id}`, | L102: it(""excludes a non-matching product — only resolver-approved ids resolve"", async () => {",,125 text lines scanned
tests/unit/collections-resolution.test.ts,.ts,test,"L4: * Proves the public product-resolution path for collections actually unions | L56: // those as empty result sets after the main product row select. | L121: it(""excludes a non-matching smart product (no false positives)"", async () => { | L150: // Main product select — DB returns rows in arbitrary order.",,175 text lines scanned
tests/unit/collections-routes.test.ts,.ts,test,"L5: * including the new manual-product add/remove routes added in P4-03. | L50: description: null, | L221: // Manual product membership routes | L224: describe(""POST /collections/:id/products — add product to collection"", () => { | L231: it(""adds a product to a collection and returns 200"", async () => { | L269: describe(""DELETE /collections/:id/products/:productId — remove product from collection"", () => { | L276: it(""removes a product from a collection and returns 200"", async () => {",,309 text lines scanned
tests/unit/complete-paid-order.test.ts,.ts,test,"L30: vi.mock(""@/db/schema"", () => ({ | L49: // product is reservable (one-of-one) — preserves the pre-blouse behaviour. | L128: // Wire the db.update chain so order and product updates can return different rows. | L203: // Fulfilment status is only confirmed after the reserved product is sold. | L280: it(""rejects with PRODUCT_SOLD and does not send emails when the product claim fails"", async () => {",,528 text lines scanned
tests/unit/contact-form.test.ts,.ts,test,,,108 text lines scanned
tests/unit/contact-review-capture.test.ts,.ts,test,,,317 text lines scanned
tests/unit/content-store.test.ts,.ts,test,"L9: * L5: Adversarial — reserved slug rejected by createPage. | L31: title: ""About Us"", | L32: seo: { title: ""About Us | FTT"", description: ""Our story"" }, | L36: expect(page.title).toBe(""About Us""); | L43: const page = await store.createPage({ slug: ""test-page"", title: ""Test"" }); | L57: const page = await store.createPage({ slug: ""landing"", title: ""Landing"" }); | L72: const page = await store.createPage({ slug: ""featured"", title: ""Featured"" }); | L90: await store.createPage({ slug: ""draft-page"", title: ""Draft"" }); | L107: const page = await store.createPage({ slug: ""any-status"", title: ""Any"" }); | L118: await store.createPage({ slug: ""page-alpha"", title: ""Alpha"" }); | L119: await store.createPage({ slug: ""page-beta"", title: ""Beta"" }); | L204: const redirect = await store.createRedirect(""/old-page"", ""/new-page"");",,286 text lines scanned
tests/unit/control-centre-composition.test.ts,.ts,test,,,698 text lines scanned
tests/unit/conversations-query.test.ts,.ts,test,,,57 text lines scanned
tests/unit/csv-export.test.ts,.ts,test,"L93: metadata: null, | L100: description: null, | L139: metadata: null, | L173: metadata: null,",,350 text lines scanned
tests/unit/customer-accounts-p6-01-addresses.test.ts,.ts,test,,,651 text lines scanned
tests/unit/customer-accounts-p6-01-query.test.ts,.ts,test,,,248 text lines scanned
tests/unit/customer-accounts-p6-01.test.ts,.ts,test,"L5: * 1. Email-change verification token (lib/users/email-verification-token.ts) | L32: // SECTION 1: Email-change verification token | L39: ""@/lib/users/email-verification-token"" | L53: ""@/lib/users/email-verification-token"" | L63: ""@/lib/users/email-verification-token"" | L74: ""@/lib/users/email-verification-token"" | L86: ""@/lib/users/email-verification-token"" | L94: ""@/lib/users/email-verification-token"" | L271: metadata: null, | L288: metadata: null, | L312: it(""sends a verification email and returns 200 when everything is valid"", async () => { | L328: metadata: null, createdAt: new Date(), updatedAt: new Date(),",,771 text lines scanned
tests/unit/db-retry.test.ts,.ts,test,,,99 text lines scanned
tests/unit/discount-calculation.test.ts,.ts,test,,,671 text lines scanned
tests/unit/discounts-query.test.ts,.ts,test,"L42: // The schema import must resolve without hitting a real DB. | L43: vi.mock(""@/db/schema"", async (importOriginal) => { | L44: // Return a minimal schema shape sufficient for the discounts table columns | L46: const actual = await importOriginal<typeof import(""@/db/schema"")>();",,247 text lines scanned
tests/unit/email-send-phase-d.test.ts,.ts,test,,,77 text lines scanned
tests/unit/email-send.test.ts,.ts,test,,,81 text lines scanned
tests/unit/events-track-route.test.ts,.ts,test,,,187 text lines scanned
tests/unit/field-mapper-attributes.test.ts,.ts,test,,,95 text lines scanned
tests/unit/formatinr.test.ts,.ts,test,"L6: describe(""formatINR (canonical, takes paise)"", () => {",,37 text lines scanned
tests/unit/formatters.test.ts,.ts,test,,,25 text lines scanned
tests/unit/forms-engine.test.ts,.ts,test,"L18: function schema( | L86: title: { | L88: meta: { type: ""text"", label: ""Title"" }, | L97: zod: z.array(z.object({ title: z.string(), qty: z.number() })), | L113: // Full fixture schema covering all 11 field types | L116: const fullSchema = schema({ | L138: { title: ""Details"", fields: [""name"", ""narrative""] }, | L146: { title: ""Details"", fields: [""name""] }, | L147: { title: ""Pricing"", fields: [""priceRupees"", ""pricePaise""] }, | L154: { title: ""Details"", fields: [""name""] }, | L155: { title: ""Story"", fields: [""narrative""] }, | L157: expect(model.sections[0].title).toBe(""Details"");",,516 text lines scanned
tests/unit/google-merchant-feed.test.ts,.ts,test,"L8: * - Exclusions are proven by feeding a draft/test/zero-image product and asserting | L11: * - Availability mirrors json-ld / deriveStockStatus. | L39: /<channel[^>]*>[\s\S]*?<title>([\s\S]*?)<\/title>/ | L116: metadata: null, | L121: /** Build a minimal but type-correct product fixture. Cast via unknown since | L151: metadata: null, | L215: // call 0 → main product rows (chain ends with .orderBy) | L258: // main product query — terminal: orderBy | L295: const product = mkProduct({ pricePaise: 500000 }); | L297: product ); | L302: const product = mkProduct({ pricePaise: 500000 }); | L304: product );",,944 text lines scanned
tests/unit/gst-inclusive-flag.test.ts,.ts,test,,,423 text lines scanned
tests/unit/homepage-blocks.test.ts,.ts,test,"L4: * Verification ladder L2+ requirements: | L18: * homepage sections: hero, story-editorial, product-grid (featured), | L97: vi.mock(""@/components/product/product-card"", () => ({ | L187: it(""contains all 6 homepage sections in page.tsx order (hero, story-editorial, trust-signals, product-grid, how-it-works, newsletter-signup)"", () => { | L193: ""product-grid"", | L203: it(""product-grid block has source='featured'"", () => { | L204: const pgBlock = HOMEPAGE_BLOCKS.find((b) => b.type === ""product-grid""); | L268: // - Featured grid: FeaturedCollection renders a BentoGrid; product-grid renders | L449: it(""product-grid BLOCK renders via renderBlock and contains fixture eyebrow/heading/body copy"", async () => { | L462: const pgFixture = HOMEPAGE_BLOCKS.find((b) => b.type === ""product-grid"")!; | L522: // now includes it (per-step product images remain a documented render delta). | L529: it(""DELTA-3: FeaturedCollection bento layout has no block equivalent — product-grid is used instead"", () => {",,752 text lines scanned
tests/unit/hono-error-handler.test.ts,.ts,test,,,72 text lines scanned
tests/unit/inventory-v2.test.ts,.ts,test,"L2: * P2-05 / P4-05: Inventory v2 schema + dual-write tests. | L38: vi.mock(""@/db/schema"", () => ({ | L150: // This test proves the END-STATE of a product after reserve->sold is the | L152: // The product model is intentionally pure (no DB in scope for this test). | L157: * Simulate the state transition for one product going through the full | L177: * Simulate the state transition for one product going through the full | L199: it(""both paths produce identical end-state for qty=1 product (reserve => sold)"", () => { | L236: // If the WHERE predicate fails (qty=0 or product missing), the INSERT | L292: it(""throws QUANTITY_INSUFFICIENT when product row not found (WHERE guard rejects)"", async () => { | L293: // rawSql returns empty array → product doesn't exist, INSERT produced no rows | L523: // When flag is OFF, the PDP must return product.stockStatus verbatim. | L524: // We model this as: the stockStatus field on a product is the direct source.",,607 text lines scanned
tests/unit/json-ld-render.test.ts,.ts,schema,"L3: import type { Product } from ""@/types/domain""; | L44: } = await import(""@/lib/seo/json-ld""); | L59: } as unknown as Product; | L61: describe(""JSON-LD render path"", () => { | L70: expect(parsed[""@type""]).toBe(""Product""); | L73: expect(parsed.itemCondition).toBe(""https://schema.org/UsedCondition""); | L74: // description round-trip: newlines and </script> in storyNarrative must survive parsing | L75: expect(parsed.description).toBe(fixture.storyNarrative); | L101: expect(parsed.offers.availability).toBe(""https://schema.org/InStock""); | L148: expect(parsed[""@type""]).toBe(""OnlineStore""); | L154: expect(parsed[""@context""]).toBe(""https://schema.org""); | L162: it(""includes canonical entity names for site-name disambiguation"", () => {",,239 text lines scanned
tests/unit/logger.test.ts,.ts,test,,,299 text lines scanned
tests/unit/media-upload-enforcement.test.ts,.ts,test,"L34: metadata: vi.fn().mockResolvedValue({ width: 1200, height: 1600 }), | L126: metadata: null, | L190: metadata: null, | L293: metadata: null,",,407 text lines scanned
tests/unit/meta-catalog-feed.test.ts,.ts,test,"L8: * - Exclusions are proven by feeding a draft/test/zero-image product and asserting | L11: * product in both feeds (same price, same availability, same description). | L13: * - Availability mirrors json-ld / deriveStockStatus. | L120: metadata: null, | L125: /** Build a minimal but type-correct product fixture. */ | L152: metadata: null, | L206: // call 0 → main product rows (terminal: orderBy) | L339: // We prove this by asserting that FeedItemData values match for a given product. | L349: const product = mkProduct({ pricePaise: 750000 }); | L350: // Get the canonical FeedItemData from the shared mapping | L351: const feedItem = mapProductToFeedItem(product as Parameters<typeof mapProductToFeedItem>[0]); | L353: const csv = buildMetaCatalogCsv([product as Parameters<typeof mapProductToFeedItem>[0]]);",,809 text lines scanned
tests/unit/migrated-hono-routes.test.ts,.ts,test,,,90 text lines scanned
tests/unit/nav-menu-consumer.test.ts,.ts,nav,"L13: * so this file does not share mock state with redirect-resolver.test.ts | L70: * intact, so a limitMock.mockImplementation set by redirect-resolver.test.ts | L145: title: ""Shop"", | L193: title: ""Explore"", | L200: title: ""Legal"", | L205: // Save via the real content store (what the route calls after schema validation) | L217: const items = menu!.items as Array<{ title: string; links: Array<{ label: string; href: string }> }>; | L219: expect(items[0].title).toBe(""Explore""); | L222: expect(items[1].title).toBe(""Legal"");",,226 text lines scanned
tests/unit/navigation-route.test.ts,.ts,nav,"L152: // /collection is a reserved slug for CMS page creation, but as a nav LINK destination it is valid. | L168: // ── POST /footer — real round-trip through route schema + store ─────────────── | L176: title: ""Explore"", | L181: // POST through the REAL route (exercises the footer schema branch) | L203: // This is the OLD broken payload — flat items that the broken schema accepted | L225: title: ""Explore"", | L244: title: ""Explore"", | L290: items: [{ title: ""Explore"", links: [{ label: ""Shop"", href: ""/shop"" }] }],",,316 text lines scanned
tests/unit/og-social-preview.test.ts,.ts,metadata,"L12: vi.mock(""@/components/seo/keyword-product-landing-page"", () => ({ | L26: const metadataJson = (metadata: unknown) => JSON.stringify(metadata); | L28: const firstOgImage = (metadata: { openGraph?: MetadataRecord }) => | L29: ((metadata.openGraph?.images as unknown[]) ?? [])[0] as MetadataRecord; | L31: const firstTwitterImage = (metadata: { twitter?: MetadataRecord }) => | L32: ((metadata.twitter?.images as unknown[]) ?? [])[0] as MetadataRecord; | L34: const expectSafeSocialMetadata = (metadata: { | L35: openGraph?: MetadataRecord; | L36: twitter?: MetadataRecord; | L38: const serialized = metadataJson(metadata); | L39: const ogImage = firstOgImage(metadata); | L40: const twitterImage = firstTwitterImage(metadata);",,261 text lines scanned
tests/unit/one-of-one-conflict-copy.test.tsx,.tsx,test,"L15: expect(copy.title).toBe(""This saree is currently reserved""); | L25: expect(copy.title).toBe(""This saree has just been bought""); | L36: (code, title) => { | L37: expect(getOneOfOneConflictCopy(code).title).toBe(title); | L53: const visible = `${copy.title} ${copy.message} ${copy.ctaLabel}`; | L78: id: ""product-1"",",,102 text lines scanned
tests/unit/order-access-token.test.ts,.ts,test,,,41 text lines scanned
tests/unit/order-charge-totals-route.test.ts,.ts,test,,,281 text lines scanned
tests/unit/order-notes-bounded.test.ts,.ts,test,"L5: * The .max(500) validation is in the schema, not mocked. | L83: // MUTATION PROOF: if .max(500) is removed from schema, the 501-char note would pass (200) and this fails",,131 text lines scanned
tests/unit/order-receipt-html.test.ts,.ts,test,,,110 text lines scanned
tests/unit/order-receipt-route-isolation.test.ts,.ts,test,"L106: it(""returns a no-store noindex receipt for a viewable paid order"", async () => { | L116: expect(response.headers.get(""X-Robots-Tag"")).toBe(""noindex, nofollow"");",,120 text lines scanned
tests/unit/order-selected-options.test.ts,.ts,test,"L27: product: blouseProduct, | L45: product: blouseProduct, | L63: product: blouseProduct, | L72: product: sareeProduct,",,87 text lines scanned
tests/unit/order-tracking-email.test.ts,.ts,test,,,194 text lines scanned
tests/unit/p6-07-error-tracker.test.ts,.ts,test,,,136 text lines scanned
tests/unit/p6-07-health.test.ts,.ts,test,"L28: // Mock the schema so we don't need a full DB setup | L29: vi.mock(""@/db/schema"", () => ({",,130 text lines scanned
tests/unit/p6-07-weekly-digest.test.ts,.ts,test,,,206 text lines scanned
tests/unit/packing-slip-render.test.ts,.ts,test,,,60 text lines scanned
tests/unit/pages-route.test.ts,.ts,test,"L6: * L2: POST /pages — RESERVED slug is rejected (409) | L7: * L3: PATCH /pages/:id — update title/seo | L40: title: ""Contact Us"", | L41: seo: { title: ""Contact | FTT"", description: ""Get in touch"" }, | L48: expect(data.title).toBe(""Contact Us""); | L53: it(""persists the seo field"", async () => { | L61: title: ""About FTT"", | L62: seo: { title: ""About | FTT"", description: ""Our story"" }, | L67: expect(data.seo).toMatchObject({ title: ""About | FTT"" }); | L71: // ── L2: Create — RESERVED slug rejected ────────────────────────────────────── | L73: describe(""POST /pages — reserved slug rejection"", () => { | L77: it(`rejects reserved slug ""${slug}"" with 409`, async () => {",,296 text lines scanned
tests/unit/payment-calculation.test.ts,.ts,test,,,113 text lines scanned
tests/unit/payment-host-guard.test.ts,.ts,test,,,103 text lines scanned
tests/unit/payments-cap.test.ts,.ts,test,L143: // Stub product row returned by the first db.select().from(products).where() | L164: * 1. product rows (from products table query) | L168: * - First call: products lookup → returns product rows array | L173: // Call 1: product lookup → array of product rows | L215: // db.update chain for product reservation,,319 text lines scanned
tests/unit/payments-route-discount.test.ts,.ts,test,L23: // db.update chain for product reservation and order updates | L47: // @/db/queries/collections — the collection product ID lookup | L122: // Product A: 5000 INR (500_000 paise) — well above Razorpay minimum | L125: // Product B: 2000 INR (200_000 paise) — out-of-collection item for FIX (d) | L263: // 1. reserve product (products SET stockStatus='reserved') | L442: // getCollectionProductIds returns [PRODUCT_ID_A] — only product A is in the collection. | L480: // Scoped base (only in-collection product A) = 500_000,,538 text lines scanned
tests/unit/payments-route.test.ts,.ts,test,"L127: /** A valid product row (stockStatus=available). */ | L293: const product = makeProduct(); | L296: const productSelectChain = makeSelectChain([product]); | L303: const reserveUpdateChain = makeUpdateChain([{ id: product.id }]); | L347: const product = makeProduct(); | L350: .mockReturnValueOnce(makeSelectChain([product])) | L354: .mockReturnValueOnce(makeUpdateChain([{ id: product.id, slug: ""silk-saree"" }])) | L391: const product = makeProduct(); | L394: .mockReturnValueOnce(makeSelectChain([product])) | L424: const product = makeProduct(); | L427: .mockReturnValueOnce(makeSelectChain([product])) | L463: it(""reuses the existing same-attempt link when that attempt already reserved the product"", async () => {",,1355 text lines scanned
tests/unit/pdp-meta.test.ts,.ts,metadata,"L6: } from ""@/lib/seo/pdp-meta""; | L15: const title = buildPdpTitle(""Temple Border Archive"", ""Kanjeevaram silk""); | L16: expect(title).toBe(""Temple Border Archive – Pre-Loved Kanjeevaram silk Saree""); | L19: it(""keeps the product name (does not collapse to a fabric-only title)"", () => { | L20: const title = buildPdpTitle(""Forest & Flame Tie Dye"", ""Silk""); | L21: expect(title).toContain(""Forest & Flame Tie Dye""); | L22: expect(title).toBe(""Forest & Flame Tie Dye – Pre-Loved Silk Saree""); | L26: const title = buildPdpTitle(""Temple Border Kanjeevaram silk Saree"", ""Kanjeevaram silk""); | L27: expect(title).toBe(""Temple Border Kanjeevaram silk Saree""); | L31: const title = buildPdpTitle(""Vintage Cotton saree"", ""Cotton""); | L32: expect(title).toBe(""Vintage Cotton saree""); | L36: const title = buildPdpTitle(""Bridal Banarasi silk SAREE"", ""Banarasi silk"");",,122 text lines scanned
tests/unit/postgres-catalog-search.test.ts,.ts,test,"L10: * - Non-matching product excluded | L11: * - P4-03 tag-condition integration: smart collection with tag rule returns tagged product | L36: * in call order. Index 0 is always the main product query WHERE for a | L129: * Convenience: collect the string and number primitives from the MAIN product | L133: * Index 0 — main product query (the discriminating WHERE) | L161: * collectPrimitives() finds column names via table schema back-references even when | L198: * Extract ILIKE column names from the MAIN product query WHERE (index 0). | L208: /** Push a product row and its hydration empties (collections, images, tags). */ | L240: // Main product rows | L318: // Filter: type (via product.typeId resolved to productTypes.slug) | L458: it(""returns product within price range"", async () => { | L493: it(""excludes product below priceMin"", async () => {",,1110 text lines scanned
tests/unit/preview-guard.test.ts,.ts,test,,,95 text lines scanned
tests/unit/preview-route.test.ts,.ts,test,L13: * - Valid token + correct slug → 307 redirect (draftMode.enable called) | L29: // ── Mock next/navigation (redirect — throws internally so we catch it) ──────── | L31: redirect: vi.fn((url: string) => { | L32: // next/navigation redirect() throws a special NEXT_REDIRECT error. | L66: // ── Valid token → redirect ──────────────────────────────────────────────────── | L106: // cause them to fail (they would redirect instead of 401ing).,,161 text lines scanned
tests/unit/preview-token.test.ts,.ts,test,L5: * - Valid token for page-A MUST NOT pass verification for page-B | L6: * - Expired token MUST NOT pass verification | L7: * - Forged / tampered token MUST NOT pass verification,,104 text lines scanned
tests/unit/product-api-public-visibility.test.ts,.ts,product,"L76: metadata: null, | L96: describe(""public product API draft visibility"", () => { | L127: it(""clamps anonymous product list limits"", async () => { | L140: it(""resolves targeted public product IDs without listing the full catalog"", async () => { | L152: expect(body[0]).not.toHaveProperty(""metadata""); | L155: it(""does not expose drafts from the public product detail route"", async () => {",,165 text lines scanned
tests/unit/product-display-details.test.ts,.ts,product,"L6: it(""uses explicit product details when they are present"", () => { | L24: it(""infers known fabric families from product copy and tags"", () => { | L34: it(""fills storefront-safe defaults instead of leaving product details blank"", () => {",,46 text lines scanned
tests/unit/product-sort.test.ts,.ts,product,"L10: describe(""product sort helpers"", () => {",,37 text lines scanned
tests/unit/product-stock-route.test.ts,.ts,product,"L75: metadata: { internalNote: ""never public"" }, | L88: storyTitle: ""A public title"", | L94: description: ""Public collection copy."", | L114: metadata: { private: true }, | L140: it(""returns a lightweight public stock payload instead of the full product"", async () => { | L161: it(""uses the product row as canonical stock when inventory v2 is enabled"", async () => { | L215: expect(payload.metadata).toBeUndefined(); | L224: description: ""Public collection copy."", | L240: expect(payload.images[0].metadata).toBeUndefined();",,247 text lines scanned
tests/unit/product-story-application.test.ts,.ts,product,"L8: describe(""product story application"", () => { | L28: storyNarrative: "" New product story "", | L34: storyNarrative: ""New product story"",",,43 text lines scanned
tests/unit/product-types.test.ts,.ts,product,"L2: * P4-01: tests/unit/product-types.test.ts | L5: * 1. buildTypeZodSchema() — builds an enforcing zod schema from attribute_defs | L18: } from ""@/lib/catalog/type-schema""; | L167: const schema = buildTypeZodSchema(preloved_saree_defs); | L169: it(""returns a zod schema with .safeParse()"", () => { | L170: expect(typeof schema.safeParse).toBe(""function""); | L174: const result = schema.safeParse({ | L188: const result = schema.safeParse({ | L196: const result = schema.safeParse({ | L203: const result = schema.safeParse({ | L210: const result = schema.safeParse({ | L218: const result = schema.safeParse({",,408 text lines scanned
tests/unit/proxy-product-404.test.ts,.ts,product,"L17: describe(""proxy product detail 404 preflight"", () => { | L23: it(""rewrites missing product slugs to the branded 404 render route"", async () => { | L36: it(""allows existing product detail slugs through after the existence check"", async () => { | L47: it(""does not block draft preview product links before the page can read draft mode"", async () => {",,71 text lines scanned
tests/unit/proxy-redirects.test.ts,.ts,test,"L2: * P3-09: proxy.ts redirect consultation + money-path regression tests. | L5: * 1. The proxy consults the redirect resolver and issues the right HTTP status. | L6: * 2. Product-detail 404 preflight and auth-protection behavior are preserved. | L7: * 3. The redirect is additive — it does not alter the money path. | L11: * @/lib/content/redirect-resolver (for resolveRedirect) at the lowest level — | L35: vi.mock(""@/lib/content/redirect-resolver"", () => ({ | L41: describe(""proxy.ts — redirect consultation (P3-09 additive)"", () => { | L49: resolveRedirectMock.mockResolvedValue(null); // default: no redirect | L53: it(""issues a 301 redirect when resolver returns a redirect"", async () => { | L65: it(""passes through when resolver returns null (no redirect)"", async () => { | L69: new NextRequest(""https://www.fromthetrunk.shop/no-redirect-page"") | L76: it(""checks product existence but still skips redirect consultation for /collection/:slug paths"", async () => {",,214 text lines scanned
tests/unit/publish-pipeline.test.ts,.ts,test,"L76: body: JSON.stringify({ slug, title: `Page ${slug}` }), | L165: body: JSON.stringify({ slug: ""empty-page"", title: ""Empty"" }), | L237: body: JSON.stringify({ slug: ""rollback-page"", title: ""Rollback"" }), | L377: const page = await store.createPage({ slug: ""store-unpub"", title: ""Test"" });",,399 text lines scanned
tests/unit/rate-limit-phase-d.test.ts,.ts,test,,,92 text lines scanned
tests/unit/rate-limit-production.test.ts,.ts,product,,,56 text lines scanned
tests/unit/rate-limit.test.ts,.ts,test,,,85 text lines scanned
tests/unit/rate-limiter-port.test.ts,.ts,test,,,328 text lines scanned
tests/unit/razorpay-notification-safety.test.ts,.ts,test,,,70 text lines scanned
tests/unit/razorpay-refund-adapter.test.ts,.ts,test,,,84 text lines scanned
tests/unit/recently-viewed.test.ts,.ts,test,"L23: it(""tracks a viewed product"", () => {",,75 text lines scanned
tests/unit/redirect-resolver.test.ts,.ts,test,"L2: * P3-09: Redirect resolver unit tests. | L7: * - Tests loop guard: self-redirect, cycle (A→B→A), long chain all terminate | L10: * 1. Self-redirect (A→A) must return NULL (not {toPath: A}). | L11: * The proxy must not issue a redirect to the same path it received. | L41: // The redirect resolver calls dbSelectRedirect which calls db.select()... | L56: // ── In-memory redirect table ────────────────────────────────────────────────── | L84: } from ""@/lib/content/redirect-resolver""; | L98: it(""returns null for a path with no redirect"", async () => { | L99: const result = await resolveRedirect(""/no-redirect-here""); | L103: it(""resolves a single-hop redirect and returns status 301"", async () => { | L146: it(""SELF-REDIRECT (A→A): returns NULL — never issues a redirect to itself"", async () => { | L151: // MUST be null: the proxy must not redirect /self → /self (that would loop).",,274 text lines scanned
