URL,Source file/helper,Schema type,Full @type path if nested,Main name,Description,Product fields present,Offer fields present,Breadcrumb fields present,FAQ fields present,Organization fields present,LocalBusiness fields present,Review/AggregateRating fields present,Valid JSON,Matches visible content?,Risk flags,Raw JSON reference location
/sell-your-saree,app/(site)/sell-your-saree/page.tsx | components/seo/keyword-content-page.tsx | lib/seo/json-ld.ts,Question,root.mainEntity[2].@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L3NlbGwteW91ci1zYXJlZQ-schema-5 in seo-inventory-raw.json
/sell-your-saree,app/(site)/sell-your-saree/page.tsx | components/seo/keyword-content-page.tsx | lib/seo/json-ld.ts,Answer,root.mainEntity[2].acceptedAnswer.@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L3NlbGwteW91ci1zYXJlZQ-schema-5 in seo-inventory-raw.json
/packing,app/(site)/packing/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BhY2tpbmc-schema-1 in seo-inventory-raw.json
/packing,app/(site)/packing/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BhY2tpbmc-schema-1 in seo-inventory-raw.json
/packing,app/(site)/packing/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BhY2tpbmc-schema-2 in seo-inventory-raw.json
/packing,app/(site)/packing/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BhY2tpbmc-schema-2 in seo-inventory-raw.json
/policies/privacy-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3ByaXZhY3ktcG9saWN5-schema-1 in seo-inventory-raw.json
/policies/privacy-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3ByaXZhY3ktcG9saWN5-schema-1 in seo-inventory-raw.json
/policies/privacy-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3ByaXZhY3ktcG9saWN5-schema-2 in seo-inventory-raw.json
/policies/privacy-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3ByaXZhY3ktcG9saWN5-schema-2 in seo-inventory-raw.json
/policies/return-refund-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3JldHVybi1yZWZ1bmQtcG9saWN5-schema-1 in seo-inventory-raw.json
/policies/return-refund-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3JldHVybi1yZWZ1bmQtcG9saWN5-schema-1 in seo-inventory-raw.json
/policies/return-refund-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3JldHVybi1yZWZ1bmQtcG9saWN5-schema-2 in seo-inventory-raw.json
/policies/return-refund-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3JldHVybi1yZWZ1bmQtcG9saWN5-schema-2 in seo-inventory-raw.json
/policies/shipping-delivery-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NoaXBwaW5nLWRlbGl2ZXJ5LXBvbGljeQ-schema-1 in seo-inventory-raw.json
/policies/shipping-delivery-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NoaXBwaW5nLWRlbGl2ZXJ5LXBvbGljeQ-schema-1 in seo-inventory-raw.json
/policies/shipping-delivery-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NoaXBwaW5nLWRlbGl2ZXJ5LXBvbGljeQ-schema-2 in seo-inventory-raw.json
/policies/shipping-delivery-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NoaXBwaW5nLWRlbGl2ZXJ5LXBvbGljeQ-schema-2 in seo-inventory-raw.json
/policies/terms-of-service,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3Rlcm1zLW9mLXNlcnZpY2U-schema-1 in seo-inventory-raw.json
/policies/terms-of-service,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3Rlcm1zLW9mLXNlcnZpY2U-schema-1 in seo-inventory-raw.json
/policies/terms-of-service,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3Rlcm1zLW9mLXNlcnZpY2U-schema-2 in seo-inventory-raw.json
/policies/terms-of-service,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3Rlcm1zLW9mLXNlcnZpY2U-schema-2 in seo-inventory-raw.json
/policies/authentication-condition-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2F1dGhlbnRpY2F0aW9uLWNvbmRpdGlvbi1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/authentication-condition-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2F1dGhlbnRpY2F0aW9uLWNvbmRpdGlvbi1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/authentication-condition-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2F1dGhlbnRpY2F0aW9uLWNvbmRpdGlvbi1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/authentication-condition-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2F1dGhlbnRpY2F0aW9uLWNvbmRpdGlvbi1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/care-packaging-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhcmUtcGFja2FnaW5nLXBvbGljeQ-schema-1 in seo-inventory-raw.json
/policies/care-packaging-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhcmUtcGFja2FnaW5nLXBvbGljeQ-schema-1 in seo-inventory-raw.json
/policies/care-packaging-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhcmUtcGFja2FnaW5nLXBvbGljeQ-schema-2 in seo-inventory-raw.json
/policies/care-packaging-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhcmUtcGFja2FnaW5nLXBvbGljeQ-schema-2 in seo-inventory-raw.json
/policies/cancellation-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhbmNlbGxhdGlvbi1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/cancellation-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhbmNlbGxhdGlvbi1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/cancellation-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhbmNlbGxhdGlvbi1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/cancellation-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2NhbmNlbGxhdGlvbi1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/sell-with-us-policy,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NlbGwtd2l0aC11cy1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/sell-with-us-policy,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NlbGwtd2l0aC11cy1wb2xpY3k-schema-1 in seo-inventory-raw.json
/policies/sell-with-us-policy,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NlbGwtd2l0aC11cy1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/sell-with-us-policy,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL3NlbGwtd2l0aC11cy1wb2xpY3k-schema-2 in seo-inventory-raw.json
/policies/grievance-redressal,app/(site)/policies/[slug]/page.tsx,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2dyaWV2YW5jZS1yZWRyZXNzYWw-schema-1 in seo-inventory-raw.json
/policies/grievance-redressal,app/(site)/policies/[slug]/page.tsx,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L3BvbGljaWVzL2dyaWV2YW5jZS1yZWRyZXNzYWw-schema-1 in seo-inventory-raw.json
/policies/grievance-redressal,app/(site)/policies/[slug]/page.tsx,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2dyaWV2YW5jZS1yZWRyZXNzYWw-schema-2 in seo-inventory-raw.json
/policies/grievance-redressal,app/(site)/policies/[slug]/page.tsx,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L3BvbGljaWVzL2dyaWV2YW5jZS1yZWRyZXNzYWw-schema-2 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-1 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-1 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-2 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-2 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-3 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-3 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-3 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-3 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,FAQPage,root.@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-4 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,Question,root.mainEntity[0].@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-4 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,Answer,root.mainEntity[0].acceptedAnswer.@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-4 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,Question,root.mainEntity[1].@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-4 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,Answer,root.mainEntity[1].acceptedAnswer.@type,,,,,,@context | @type | mainEntity,,no,no,yes,yes - FAQ tests/source and rendered questions checked,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-4 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ItemList,root.@type,,,,,,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-5 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-5 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-5 in seo-inventory-raw.json
/collection/fabric/silk,app/(site)/collection/fabric/[fabric]/page.tsx | components/seo/keyword-product-landing-page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZmFicmljL3NpbGs-schema-5 in seo-inventory-raw.json
